id_vendas,data,produto,quantidade,modo_pagamento
6967,27-04-2024 11:04:00,Café Filtrado 150 ml,3,debito
6968,16-04-2024 12:38:00,Torta de Frango,2,pix
6969,08-06-2024 14:52:00,Pão Integral,3,credito
6970,20-02-2024 13:58:00,Bolo de Chocolate,4,debito
6971,20-01-2024 14:25:00,Café Espresso 50 ml,4,pix
6972,16-04-2024 11:45:00,Café Pingado 150 ml,2,pix
6973,04-06-2024 15:50:00,Café Filtrado 150 ml,1,credito
6974,20-01-2024 15:01:00,Pão na Chapa,2,debito
6975,10-06-2024 12:51:00,Baguete,2,pix
6976,24-06-2024 12:41:00,Café Pingado 150 ml,4,credito
6977,06-04-2024 14:47:00,Pão Integral,5,debito
6978,13-04-2024 13:53:00,Café Espresso 50 ml,4,debito
6979,08-01-2024 15:55:00,Pão de Queijo,5,credito
6980,24-01-2024 16:28:00,Suco,4,pix
6981,17-06-2024 12:52:00,Salgado,3,debito
6982,01-02-2024 15:47:00,Suco,4,debito
6983,13-03-2024 16:27:00,Pão de Mel,1,debito
6984,08-03-2024 08:14:00,Pão Francês,3,debito
6985,03-03-2024 08:07:00,Suco,5,debito
6986,10-01-2024 10:38:00,Pão Integral,3,pix
6987,25-05-2024 14:52:00,Bolo Mole,3,pix
6988,11-06-2024 13:01:00,Pão de Queijo,1,pix
6989,04-06-2024 12:04:00,Bolo de Chocolate,1,credito
6990,27-05-2024 10:16:00,Bolo Mole,4,credito
6991,12-04-2024 13:31:00,Torta de Frango,4,debito
6992,02-03-2024 09:42:00,Bolo de Chocolate,2,credito
6993,07-02-2024 09:12:00,Café Pingado 150 ml,1,credito
6994,14-06-2024 08:53:00,Pão de Mel,4,credito
6995,19-06-2024 16:22:00,Pão na Chapa,2,debito
6996,17-01-2024 14:55:00,Pão Integral,2,credito
6997,26-03-2024 13:18:00,Café Pingado 150 ml,3,credito
6998,03-05-2024 16:10:00,Café Espresso 50 ml,4,pix
6999,05-05-2024 11:32:00,Rosquinha,2,credito
7000,27-05-2024 16:18:00,Croissant,3,debito
7001,10-01-2024 08:28:00,Pão Integral,4,pix
7002,24-01-2024 10:08:00,Suco,3,credito
7003,17-06-2024 09:14:00,Bolo de Chocolate,3,pix
7004,27-03-2024 11:31:00,Suco,3,credito
7005,20-06-2024 14:04:00,Croissant,2,debito
7006,10-05-2024 13:56:00,Pão de Mel,3,pix
7007,26-04-2024 10:42:00,Café Filtrado 150 ml,1,credito
7008,23-04-2024 11:31:00,Pão de Queijo,1,pix
7009,14-04-2024 12:27:00,Croissant,1,pix
7010,17-05-2024 10:19:00,Torta de Frango,3,debito
7011,04-06-2024 14:09:00,Bolo de Chocolate,1,credito
7012,10-01-2024 13:59:00,Rosquinha,3,debito
7013,09-04-2024 15:58:00,Suco,1,credito
7014,16-04-2024 14:27:00,Croissant,1,pix
7015,21-06-2024 12:04:00,Bolo Mole,4,pix
7016,23-05-2024 11:56:00,Pão de Queijo,5,credito
7017,10-06-2024 09:24:00,Suco,5,pix
7018,07-04-2024 08:44:00,Café Espresso 50 ml,1,debito
7019,21-04-2024 12:25:00,Pão de Queijo,5,credito
7020,09-06-2024 12:56:00,Bolo Mole,1,credito
7021,02-05-2024 10:59:00,Pão de Queijo,1,credito
7022,03-02-2024 15:55:00,Café Pingado 150 ml,5,pix
7023,13-04-2024 15:02:00,Bolo Mole,5,credito
7024,08-06-2024 15:08:00,Pão de Mel,1,pix
7025,07-03-2024 14:47:00,Baguete,1,debito
7026,20-04-2024 09:30:00,Baguete,3,debito
7027,11-05-2024 12:18:00,Café Filtrado 150 ml,2,credito
7028,01-04-2024 12:13:00,Café Pingado 150 ml,1,credito
7029,28-04-2024 16:25:00,Croissant,1,credito
7030,16-02-2024 15:02:00,Pão Francês,1,credito
7031,24-01-2024 16:55:00,Baguete,2,debito
7032,21-04-2024 16:21:00,Bolo Mole,5,credito
7033,24-06-2024 08:45:00,Café Espresso 50 ml,4,pix
7034,19-01-2024 16:19:00,Croissant,4,pix
7035,06-04-2024 16:48:00,Pão Francês,2,debito
7036,09-04-2024 14:26:00,Pão de Queijo,2,pix
7037,26-04-2024 12:17:00,Croissant,3,credito
7038,01-03-2024 08:01:00,Café Filtrado 150 ml,2,pix
7039,05-05-2024 11:09:00,Rosquinha,1,credito
7040,03-05-2024 11:51:00,Croissant,4,credito
7041,05-03-2024 15:11:00,Café Filtrado 150 ml,2,debito
7042,01-04-2024 11:18:00,Suco,1,pix
7043,10-06-2024 14:08:00,Pão Francês,1,pix
7044,28-01-2024 08:53:00,Pão de Mel,1,credito
7045,31-01-2024 11:42:00,Café Filtrado 150 ml,3,credito
7046,06-02-2024 14:40:00,Pão Integral,2,credito
7047,28-02-2024 08:44:00,Pão de Queijo,2,pix
7048,28-01-2024 13:01:00,Salgado,3,pix
7049,20-05-2024 14:20:00,Salgado,5,debito
7050,12-03-2024 08:34:00,Torta de Frango,2,credito
7051,11-06-2024 15:31:00,Bolo Mole,1,credito
7052,12-03-2024 11:58:00,Pão Integral,2,debito
7053,15-03-2024 14:45:00,Rosquinha,1,pix
7054,04-05-2024 16:27:00,Croissant,1,credito
7055,29-01-2024 08:14:00,Café Espresso 50 ml,3,pix
7056,11-05-2024 12:07:00,Bolo Mole,4,debito
7057,15-05-2024 16:23:00,Pão de Mel,1,debito
7058,02-04-2024 15:30:00,Pão de Queijo,4,pix
7059,11-01-2024 14:18:00,Pão na Chapa,4,credito
7060,08-05-2024 16:39:00,Salgado,1,credito
7061,20-01-2024 10:25:00,Pão na Chapa,2,debito
7062,24-03-2024 10:29:00,Pão de Queijo,2,pix
7063,19-04-2024 12:46:00,Pão Integral,3,pix
7064,22-01-2024 08:05:00,Pão de Queijo,2,credito
7065,15-02-2024 08:21:00,Rosquinha,5,credito
7066,06-05-2024 16:13:00,Salgado,2,credito
7067,24-02-2024 14:06:00,Pão de Queijo,1,credito
7068,06-03-2024 13:45:00,Bolo Mole,4,debito
7069,12-01-2024 14:36:00,Pão Integral,5,debito
7070,28-05-2024 16:10:00,Baguete,5,credito
7071,17-05-2024 15:23:00,Pão de Mel,4,credito
7072,17-06-2024 14:15:00,Pão de Queijo,4,debito
7073,09-06-2024 16:16:00,Suco,3,credito
7074,29-05-2024 14:12:00,Suco,4,pix
7075,22-03-2024 11:19:00,Pão de Mel,5,credito
7076,07-03-2024 16:12:00,Rosquinha,3,debito
7077,10-03-2024 15:21:00,Torta de Frango,3,credito
7078,21-02-2024 11:09:00,Café Pingado 150 ml,4,credito
7079,07-05-2024 15:31:00,Torta de Frango,5,pix
7080,03-03-2024 15:33:00,Rosquinha,1,pix
7081,19-02-2024 16:36:00,Café Filtrado 150 ml,4,credito
7082,01-03-2024 14:04:00,Pão na Chapa,1,debito
7083,04-06-2024 11:32:00,Café Filtrado 150 ml,2,debito
7084,26-03-2024 13:07:00,Croissant,5,credito
7085,03-02-2024 16:13:00,Café Filtrado 150 ml,3,credito
7086,17-06-2024 15:29:00,Baguete,1,debito
7087,15-04-2024 10:44:00,Café Pingado 150 ml,4,credito
7088,05-02-2024 11:25:00,Café Espresso 50 ml,1,debito
7089,01-02-2024 11:49:00,Pão Francês,3,credito
7090,27-02-2024 11:09:00,Pão Francês,1,debito
7091,07-03-2024 13:15:00,Croissant,5,debito
7092,21-03-2024 14:34:00,Pão na Chapa,1,debito
7093,03-05-2024 16:59:00,Pão de Mel,5,pix
7094,13-02-2024 16:34:00,Café Pingado 150 ml,1,pix
7095,02-05-2024 09:23:00,Bolo de Chocolate,3,pix
7096,15-06-2024 10:47:00,Torta de Frango,4,debito
7097,04-05-2024 11:16:00,Suco,4,credito
7098,16-06-2024 12:31:00,Pão de Mel,5,pix
7099,09-02-2024 10:05:00,Baguete,1,debito
7100,01-05-2024 10:07:00,Bolo de Chocolate,3,debito
7101,23-05-2024 16:06:00,Pão Integral,5,pix
7102,24-05-2024 13:51:00,Pão na Chapa,5,pix
7103,23-01-2024 09:21:00,Bolo Mole,3,pix
7104,11-03-2024 15:11:00,Suco,3,debito
7105,14-02-2024 16:33:00,Salgado,4,debito
7106,20-01-2024 14:40:00,Café Pingado 150 ml,3,credito
7107,15-02-2024 14:46:00,Torta de Frango,3,debito
7108,10-02-2024 14:04:00,Pão Francês,5,debito
7109,18-01-2024 15:35:00,Bolo Mole,3,pix
7110,29-05-2024 11:15:00,Baguete,5,pix
7111,23-05-2024 15:39:00,Pão de Queijo,2,pix
7112,06-02-2024 10:28:00,Bolo Mole,5,debito
7113,06-03-2024 12:43:00,Rosquinha,5,credito
7114,19-02-2024 11:48:00,Pão de Queijo,3,credito
7115,05-06-2024 13:16:00,Rosquinha,3,pix
7116,16-02-2024 15:42:00,Rosquinha,1,pix
7117,07-02-2024 08:06:00,Suco,2,pix
7118,04-03-2024 15:18:00,Pão de Mel,4,pix
7119,04-05-2024 14:58:00,Pão de Mel,3,debito
7120,31-05-2024 09:04:00,Rosquinha,4,credito
7121,02-04-2024 12:14:00,Bolo de Chocolate,1,pix
7122,16-04-2024 15:03:00,Pão de Mel,3,pix
7123,14-03-2024 13:04:00,Pão Integral,3,pix
7124,01-02-2024 11:42:00,Bolo Mole,5,credito
7125,23-03-2024 13:59:00,Pão de Queijo,4,debito
7126,02-06-2024 09:45:00,Café Filtrado 150 ml,2,debito
7127,31-05-2024 10:24:00,Torta de Frango,5,debito
7128,12-04-2024 11:14:00,Pão Francês,3,credito
7129,04-06-2024 14:29:00,Croissant,2,credito
7130,12-05-2024 08:26:00,Salgado,2,debito
7131,09-03-2024 08:21:00,Bolo Mole,3,debito
7132,15-05-2024 12:58:00,Pão na Chapa,5,debito
7133,29-05-2024 11:58:00,Café Espresso 50 ml,1,pix
7134,09-05-2024 10:35:00,Pão de Queijo,5,debito
7135,08-04-2024 14:18:00,Rosquinha,1,credito
7136,10-06-2024 15:50:00,Croissant,2,debito
7137,18-04-2024 09:21:00,Bolo de Chocolate,1,debito
7138,16-05-2024 08:03:00,Salgado,2,credito
7139,10-04-2024 14:02:00,Suco,1,debito
7140,06-04-2024 10:07:00,Suco,5,debito
7141,08-04-2024 13:12:00,Café Espresso 50 ml,2,debito
7142,21-02-2024 12:51:00,Baguete,1,pix
7143,24-04-2024 09:43:00,Suco,5,credito
7144,01-05-2024 09:19:00,Bolo de Chocolate,5,credito
7145,01-04-2024 13:16:00,Pão de Queijo,5,debito
7146,26-05-2024 14:32:00,Bolo de Chocolate,1,debito
7147,05-05-2024 14:25:00,Pão na Chapa,3,debito
7148,30-05-2024 09:54:00,Pão Integral,5,debito
7149,02-06-2024 12:30:00,Bolo de Chocolate,2,debito
7150,26-02-2024 08:46:00,Bolo Mole,1,debito
7151,26-03-2024 09:52:00,Salgado,3,pix
7152,04-06-2024 14:29:00,Café Filtrado 150 ml,5,credito
7153,10-01-2024 08:04:00,Pão Integral,2,credito
7154,21-02-2024 15:49:00,Croissant,4,credito
7155,21-01-2024 13:10:00,Pão Integral,1,pix
7156,18-05-2024 09:58:00,Suco,4,pix
7157,18-01-2024 12:59:00,Café Filtrado 150 ml,1,pix
7158,06-04-2024 12:20:00,Baguete,4,credito
7159,07-05-2024 15:00:00,Baguete,2,credito
7160,23-06-2024 15:00:00,Pão de Mel,1,debito
7161,07-03-2024 16:07:00,Croissant,1,debito
7162,16-05-2024 12:20:00,Café Espresso 50 ml,2,debito
7163,07-03-2024 12:24:00,Pão na Chapa,4,debito
7164,03-06-2024 08:18:00,Pão de Mel,3,credito
7165,06-05-2024 09:56:00,Bolo Mole,4,credito
7166,09-06-2024 08:48:00,Baguete,5,debito
7167,22-02-2024 13:54:00,Pão na Chapa,2,pix
7168,05-06-2024 10:02:00,Café Pingado 150 ml,1,credito
7169,06-05-2024 12:11:00,Pão na Chapa,3,pix
7170,07-04-2024 10:21:00,Baguete,1,pix
7171,17-02-2024 10:56:00,Torta de Frango,1,debito
7172,12-05-2024 16:54:00,Baguete,2,debito
7173,28-01-2024 13:16:00,Baguete,1,credito
7174,27-02-2024 14:28:00,Torta de Frango,2,debito
7175,09-01-2024 13:29:00,Bolo de Chocolate,5,pix
7176,06-02-2024 13:27:00,Baguete,3,credito
7177,12-01-2024 15:54:00,Pão Francês,1,credito
7178,05-05-2024 15:53:00,Salgado,4,pix
7179,29-02-2024 10:49:00,Baguete,1,credito
7180,08-01-2024 13:23:00,Café Filtrado 150 ml,5,pix
7181,14-04-2024 09:42:00,Torta de Frango,5,pix
7182,10-06-2024 16:26:00,Café Espresso 50 ml,1,debito
7183,18-05-2024 16:38:00,Salgado,2,debito
7184,03-04-2024 12:15:00,Suco,3,pix
7185,30-03-2024 08:35:00,Croissant,5,pix
7186,20-05-2024 14:37:00,Café Pingado 150 ml,1,credito
7187,22-01-2024 15:17:00,Salgado,3,credito
7188,27-01-2024 09:53:00,Torta de Frango,3,debito
7189,14-04-2024 12:16:00,Torta de Frango,3,debito
7190,30-03-2024 09:20:00,Pão de Mel,5,pix
7191,29-01-2024 16:03:00,Café Pingado 150 ml,5,credito
7192,11-01-2024 16:39:00,Torta de Frango,2,debito
7193,04-04-2024 11:08:00,Pão Integral,1,credito
7194,10-06-2024 10:38:00,Rosquinha,1,debito
7195,10-01-2024 11:51:00,Pão na Chapa,5,pix
7196,15-04-2024 11:11:00,Baguete,2,debito
7197,24-05-2024 13:16:00,Salgado,4,pix
7198,23-03-2024 14:15:00,Rosquinha,5,pix
7199,03-04-2024 16:40:00,Pão na Chapa,4,credito
7200,15-02-2024 15:24:00,Café Filtrado 150 ml,1,credito
7201,04-02-2024 13:32:00,Bolo de Chocolate,1,credito
7202,05-03-2024 08:02:00,Bolo Mole,5,pix
7203,10-02-2024 10:24:00,Rosquinha,5,credito
7204,08-03-2024 11:37:00,Torta de Frango,2,pix
7205,03-04-2024 10:27:00,Pão Integral,4,credito
7206,15-04-2024 16:19:00,Croissant,3,debito
7207,21-01-2024 11:14:00,Pão de Queijo,1,pix
7208,02-05-2024 09:39:00,Salgado,2,credito
7209,04-05-2024 16:52:00,Bolo Mole,5,credito
7210,02-05-2024 11:18:00,Bolo Mole,1,debito
7211,01-03-2024 10:57:00,Torta de Frango,5,debito
7212,31-01-2024 14:18:00,Bolo Mole,2,credito
7213,24-02-2024 14:06:00,Pão na Chapa,4,credito
7214,05-04-2024 08:39:00,Café Pingado 150 ml,2,debito
7215,24-01-2024 14:16:00,Pão de Mel,4,debito
7216,13-06-2024 16:22:00,Torta de Frango,5,credito
7217,18-04-2024 12:49:00,Torta de Frango,5,debito
7218,20-05-2024 11:19:00,Salgado,4,credito
7219,28-05-2024 16:57:00,Baguete,3,debito
7220,18-03-2024 14:41:00,Café Espresso 50 ml,2,pix
7221,03-03-2024 13:09:00,Suco,4,pix
7222,22-02-2024 15:31:00,Croissant,1,debito
7223,06-05-2024 14:29:00,Rosquinha,5,pix
7224,01-05-2024 12:08:00,Torta de Frango,4,pix
7225,23-05-2024 14:06:00,Suco,5,pix
7226,03-02-2024 11:22:00,Baguete,5,pix
7227,22-04-2024 09:36:00,Pão de Mel,2,debito
7228,15-04-2024 11:59:00,Bolo Mole,3,credito
7229,13-06-2024 15:48:00,Pão na Chapa,3,debito
7230,25-05-2024 14:25:00,Pão de Queijo,4,debito
7231,08-01-2024 14:44:00,Pão de Queijo,3,credito
7232,07-05-2024 11:14:00,Pão de Mel,4,pix
7233,29-05-2024 10:00:00,Baguete,1,debito
7234,21-05-2024 15:18:00,Pão Integral,1,credito
7235,11-06-2024 10:59:00,Suco,3,credito
7236,25-04-2024 10:41:00,Suco,3,pix
7237,12-02-2024 13:25:00,Bolo de Chocolate,4,credito
7238,12-04-2024 16:18:00,Café Espresso 50 ml,1,pix
7239,12-04-2024 12:33:00,Café Espresso 50 ml,5,credito
7240,01-04-2024 15:00:00,Pão Francês,1,debito
7241,08-04-2024 15:32:00,Pão de Queijo,4,credito
7242,21-02-2024 14:29:00,Pão Integral,1,credito
7243,04-02-2024 11:39:00,Bolo de Chocolate,4,pix
7244,18-05-2024 16:11:00,Pão Integral,4,debito
7245,17-01-2024 12:50:00,Torta de Frango,4,credito
7246,29-05-2024 14:01:00,Pão Francês,4,credito
7247,04-03-2024 10:09:00,Rosquinha,1,debito
7248,20-04-2024 15:53:00,Pão na Chapa,1,pix
7249,16-05-2024 08:40:00,Café Espresso 50 ml,1,pix
7250,13-01-2024 12:24:00,Rosquinha,1,debito
7251,20-06-2024 15:13:00,Café Filtrado 150 ml,1,pix
7252,19-04-2024 16:51:00,Croissant,5,debito
7253,11-04-2024 10:53:00,Torta de Frango,3,credito
7254,28-04-2024 11:40:00,Suco,3,pix
7255,24-03-2024 14:44:00,Rosquinha,1,pix
7256,18-05-2024 08:20:00,Pão Francês,1,credito
7257,15-03-2024 12:06:00,Croissant,5,pix
7258,04-05-2024 10:58:00,Bolo Mole,2,credito
7259,19-05-2024 09:48:00,Pão de Mel,4,credito
7260,31-03-2024 09:26:00,Salgado,3,debito
7261,17-05-2024 14:12:00,Pão de Mel,1,debito
7262,05-06-2024 12:01:00,Pão Integral,5,pix
7263,07-05-2024 08:40:00,Pão de Mel,1,debito
7264,03-05-2024 13:39:00,Bolo Mole,1,pix
7265,27-03-2024 11:39:00,Pão Integral,5,credito
7266,15-04-2024 12:41:00,Pão na Chapa,2,credito
7267,24-02-2024 15:19:00,Pão Francês,3,debito
7268,22-06-2024 11:08:00,Croissant,2,pix
7269,28-05-2024 10:27:00,Pão Francês,4,pix
7270,02-02-2024 15:14:00,Baguete,1,pix
7271,10-03-2024 11:16:00,Bolo Mole,4,pix
7272,04-02-2024 14:23:00,Pão Integral,4,debito
7273,19-06-2024 11:43:00,Pão de Mel,1,credito
7274,16-01-2024 11:59:00,Pão de Queijo,4,debito
7275,27-04-2024 10:49:00,Pão de Queijo,5,credito
7276,24-05-2024 10:59:00,Pão Integral,1,debito
7277,11-06-2024 16:34:00,Pão de Mel,1,debito
7278,21-01-2024 10:17:00,Pão de Queijo,1,credito
7279,16-04-2024 14:11:00,Salgado,2,credito
7280,13-05-2024 12:04:00,Torta de Frango,4,credito
7281,18-02-2024 12:35:00,Bolo de Chocolate,5,debito
7282,03-02-2024 14:52:00,Café Pingado 150 ml,3,pix
7283,30-03-2024 15:06:00,Bolo de Chocolate,5,pix
7284,03-05-2024 16:11:00,Rosquinha,5,pix
7285,15-06-2024 08:12:00,Pão Integral,5,credito
7286,20-04-2024 15:08:00,Pão de Mel,4,pix
7287,06-04-2024 08:11:00,Baguete,3,credito
7288,04-02-2024 16:22:00,Pão na Chapa,2,debito
7289,30-05-2024 09:29:00,Café Espresso 50 ml,4,pix
7290,31-03-2024 11:05:00,Café Espresso 50 ml,5,pix
7291,04-02-2024 08:16:00,Baguete,3,pix
7292,25-05-2024 15:39:00,Suco,1,debito
7293,13-05-2024 15:07:00,Café Pingado 150 ml,3,pix
7294,15-02-2024 15:16:00,Torta de Frango,5,credito
7295,07-05-2024 16:37:00,Torta de Frango,4,pix
7296,23-04-2024 16:35:00,Salgado,2,pix
7297,20-04-2024 12:57:00,Salgado,4,pix
7298,24-02-2024 11:02:00,Rosquinha,3,credito
7299,28-02-2024 13:21:00,Croissant,5,credito
7300,16-01-2024 08:45:00,Pão de Mel,4,credito
7301,12-05-2024 09:53:00,Pão Francês,5,debito
7302,22-05-2024 11:11:00,Baguete,2,credito
7303,20-02-2024 14:13:00,Rosquinha,4,pix
7304,19-01-2024 14:33:00,Suco,5,debito
7305,30-03-2024 14:53:00,Croissant,3,pix
7306,03-06-2024 08:15:00,Pão na Chapa,4,pix
7307,08-03-2024 16:37:00,Pão na Chapa,5,pix
7308,10-06-2024 11:33:00,Pão de Mel,1,debito
7309,21-04-2024 16:46:00,Torta de Frango,5,pix
7310,20-01-2024 11:36:00,Pão Integral,2,credito
7311,02-02-2024 11:08:00,Pão Francês,1,pix
7312,24-06-2024 14:51:00,Rosquinha,5,debito
7313,14-02-2024 09:33:00,Torta de Frango,2,credito
7314,21-06-2024 09:36:00,Café Filtrado 150 ml,1,debito
7315,10-02-2024 11:24:00,Suco,3,pix
7316,26-02-2024 11:49:00,Pão Francês,3,credito
7317,09-05-2024 13:08:00,Pão Francês,4,credito
7318,02-05-2024 08:39:00,Pão de Queijo,4,pix
7319,02-06-2024 14:45:00,Café Pingado 150 ml,3,pix
7320,07-04-2024 09:37:00,Café Pingado 150 ml,5,pix
7321,12-03-2024 10:00:00,Bolo Mole,3,credito
7322,24-06-2024 16:52:00,Bolo de Chocolate,4,pix
7323,21-06-2024 10:58:00,Croissant,4,pix
7324,14-04-2024 09:50:00,Rosquinha,2,debito
7325,25-02-2024 12:27:00,Pão de Mel,3,credito
7326,28-04-2024 12:19:00,Pão na Chapa,3,debito
7327,18-03-2024 13:10:00,Café Pingado 150 ml,2,pix
7328,10-03-2024 14:23:00,Café Espresso 50 ml,1,debito
7329,11-02-2024 16:09:00,Pão Francês,5,debito
7330,30-05-2024 13:19:00,Bolo de Chocolate,5,credito
7331,20-05-2024 08:00:00,Pão de Queijo,1,credito
7332,18-04-2024 15:06:00,Croissant,5,credito
7333,27-02-2024 10:35:00,Café Espresso 50 ml,2,credito
7334,17-02-2024 12:54:00,Pão de Queijo,5,credito
7335,26-02-2024 15:16:00,Torta de Frango,4,debito
7336,24-06-2024 13:44:00,Bolo de Chocolate,2,pix
7337,08-02-2024 10:30:00,Pão Francês,2,pix
7338,15-02-2024 16:47:00,Torta de Frango,2,debito
7339,05-06-2024 16:05:00,Café Filtrado 150 ml,2,debito
7340,11-02-2024 12:45:00,Torta de Frango,3,credito
7341,24-06-2024 13:10:00,Suco,1,debito
7342,19-06-2024 10:05:00,Baguete,2,credito
7343,01-05-2024 10:54:00,Suco,2,pix
7344,02-05-2024 15:12:00,Café Pingado 150 ml,5,pix
7345,09-06-2024 11:16:00,Torta de Frango,3,debito
7346,25-04-2024 08:21:00,Croissant,1,pix
7347,28-03-2024 16:33:00,Torta de Frango,5,credito
7348,14-02-2024 14:33:00,Pão Francês,3,credito
7349,27-05-2024 10:49:00,Pão na Chapa,1,pix
7350,22-04-2024 09:45:00,Café Pingado 150 ml,3,credito
7351,09-06-2024 15:31:00,Pão de Queijo,4,pix
7352,08-01-2024 09:45:00,Café Filtrado 150 ml,5,credito
7353,18-06-2024 15:30:00,Baguete,1,pix
7354,13-01-2024 16:34:00,Pão na Chapa,2,pix
7355,10-06-2024 16:35:00,Café Pingado 150 ml,2,credito
7356,05-03-2024 13:55:00,Café Filtrado 150 ml,2,pix
7357,26-01-2024 09:34:00,Suco,2,pix
7358,23-05-2024 10:16:00,Pão na Chapa,3,pix
7359,08-05-2024 11:37:00,Café Filtrado 150 ml,5,debito
7360,23-03-2024 08:47:00,Pão Integral,1,debito
7361,24-06-2024 10:49:00,Pão de Mel,1,credito
7362,06-06-2024 14:56:00,Torta de Frango,4,debito
7363,19-03-2024 09:55:00,Café Filtrado 150 ml,5,pix
7364,06-03-2024 10:46:00,Café Espresso 50 ml,2,debito
7365,20-03-2024 15:28:00,Bolo de Chocolate,2,debito
7366,12-05-2024 08:00:00,Suco,3,credito
7367,25-03-2024 11:06:00,Bolo de Chocolate,1,pix
7368,22-01-2024 08:00:00,Pão de Queijo,4,pix
7369,07-05-2024 11:31:00,Pão de Mel,5,pix
7370,26-02-2024 15:03:00,Pão de Queijo,2,pix
7371,11-06-2024 16:50:00,Croissant,3,credito
7372,22-02-2024 11:33:00,Croissant,4,debito
7373,27-05-2024 15:45:00,Pão Integral,2,credito
7374,05-06-2024 08:49:00,Torta de Frango,2,credito
7375,25-03-2024 13:37:00,Café Filtrado 150 ml,4,pix
7376,06-04-2024 10:45:00,Café Espresso 50 ml,2,pix
7377,03-03-2024 09:52:00,Baguete,3,credito
7378,17-03-2024 09:02:00,Café Espresso 50 ml,5,credito
7379,25-05-2024 12:25:00,Suco,5,debito
7380,24-03-2024 10:31:00,Pão Francês,4,debito
7381,07-03-2024 14:01:00,Suco,3,credito
7382,06-05-2024 11:02:00,Bolo Mole,1,credito
7383,09-04-2024 12:25:00,Café Filtrado 150 ml,3,credito
7384,25-02-2024 14:18:00,Rosquinha,1,debito
7385,19-06-2024 12:24:00,Pão na Chapa,3,pix
7386,20-04-2024 10:12:00,Torta de Frango,1,pix
7387,14-05-2024 09:23:00,Bolo de Chocolate,5,debito
7388,28-01-2024 14:42:00,Bolo de Chocolate,2,credito
7389,28-01-2024 10:33:00,Bolo de Chocolate,1,credito
7390,26-05-2024 11:21:00,Pão Integral,2,pix
7391,08-04-2024 16:07:00,Café Espresso 50 ml,1,debito
7392,08-02-2024 08:28:00,Pão Francês,2,credito
7393,13-04-2024 08:51:00,Torta de Frango,1,debito
7394,13-04-2024 10:03:00,Pão de Queijo,4,debito
7395,26-05-2024 14:07:00,Bolo de Chocolate,3,pix
7396,08-01-2024 11:01:00,Pão Integral,5,debito
7397,11-02-2024 15:52:00,Café Pingado 150 ml,4,credito
7398,08-03-2024 16:01:00,Café Filtrado 150 ml,3,debito
7399,23-05-2024 13:41:00,Salgado,2,pix
7400,25-01-2024 09:54:00,Croissant,1,debito
7401,22-02-2024 15:44:00,Baguete,1,credito
7402,10-04-2024 08:42:00,Suco,5,credito
7403,02-03-2024 09:06:00,Pão na Chapa,1,debito
7404,28-05-2024 16:33:00,Torta de Frango,3,debito
7405,28-02-2024 15:16:00,Salgado,3,credito
7406,06-03-2024 13:30:00,Pão de Mel,3,pix
7407,13-06-2024 12:10:00,Café Filtrado 150 ml,2,pix
7408,12-02-2024 10:37:00,Pão de Queijo,5,credito
7409,27-03-2024 12:13:00,Bolo de Chocolate,1,debito
7410,12-04-2024 12:23:00,Baguete,4,debito
7411,18-05-2024 15:20:00,Baguete,4,pix
7412,17-01-2024 10:23:00,Pão na Chapa,3,credito
7413,09-01-2024 12:16:00,Café Pingado 150 ml,5,pix
7414,10-06-2024 14:10:00,Torta de Frango,5,debito
7415,17-04-2024 11:16:00,Salgado,4,pix
7416,10-03-2024 16:07:00,Rosquinha,4,debito
7417,17-03-2024 08:52:00,Rosquinha,4,pix
7418,15-06-2024 15:19:00,Pão Francês,5,credito
7419,17-06-2024 11:40:00,Pão Francês,1,credito
7420,25-02-2024 16:17:00,Pão de Queijo,1,credito
7421,19-03-2024 09:23:00,Café Espresso 50 ml,5,debito
7422,09-06-2024 09:47:00,Rosquinha,4,pix
7423,15-06-2024 15:24:00,Baguete,2,debito
7424,19-03-2024 12:42:00,Café Pingado 150 ml,5,pix
7425,20-05-2024 09:38:00,Café Filtrado 150 ml,4,pix
7426,05-06-2024 12:10:00,Pão de Mel,4,debito
7427,20-01-2024 08:22:00,Pão Francês,5,pix
7428,08-05-2024 15:50:00,Suco,3,credito
